acousticness,danceability,energy,valence,instrumentalness,loudness,tempo,popularity,key,mode,duration_ms,speechiness,liveness,explicit,year
0.129,0.821,0.807,0.977,0,-4.52,149.343,57,0,1,140520,0.046,0.065,0,2003
0.026,0.786,0.9,0.627,0.024,-0.839,91.984,60,1,1,292013,0.205,0.306,1,2003
0.906,0.322,0.14,0.285,0.759,-20.747,92.122,51,4,1,425000,0.049,0.125,0,2003
0.366,0.644,0.609,0.718,0,-5.741,152.868,60,1,1,221387,0.116,0.076,0,2003
0.43,0.764,0.622,0.671,0,-6.355,161.486,40,11,0,252840,0.249,0.144,1,2003
0.015,0.772,0.724,0.518,0,-5.799,84.038,53,6,0,298600,0.307,0.355,1,2003
0.364,0.555,0.568,0.583,0.002,-12.205,98.507,53,2,0,250889,0.034,0.116,0,2003
0,0.153,0.783,0.295,0.011,-6.042,171.397,46,10,1,206000,0.046,0.227,0,2003
0.225,0.837,0.736,0.905,0,-8.367,104.907,54,10,0,234093,0.378,0.055,1,2003
0.578,0.514,0.289,0.437,0,-12.928,153.742,44,0,1,278600,0.052,0.13,0,2003
0.651,0.729,0.557,0.897,0,-11.264,92.814,55,6,1,229320,0.243,0.262,0,2003
0.16,0.719,0.815,0.937,0,-3.546,93.126,56,5,1,186267,0.03,0.037,0,2003
0.348,0.643,0.376,0.193,0,-7.424,76.002,57,9,1,326240,0.043,0.111,0,2003
0.01,0.591,0.857,0.582,0.674,-3.487,89.129,49,7,1,214947,0.075,0.148,0,2003
0.312,0.452,0.889,0.591,0.8,-3.838,145.056,60,4,1,153133,0.038,0.558,0,2003
0.023,0.776,0.693,0.635,0.002,-2.528,102.996,65,7,1,205360,0.031,0.032,0,2003
0.028,0.644,0.753,0.209,0.002,-4.296,117.148,54,6,1,211773,0.039,0.108,0,2003
0.016,0.577,0.892,0.454,0,-5.121,118.096,58,8,0,214560,0.068,0.299,0,2003
0.001,0.676,0.953,0.386,0,-3.457,111.087,45,2,1,222027,0.093,0.163,1,2003
0.175,0.597,0.695,0.77,0,-6.655,153.712,58,8,1,216120,0.127,0.072,0,2003
0.105,0.842,0.553,0.938,0,-6.856,98.486,47,10,1,191613,0.033,0.102,0,2003
0.251,0.507,0.752,0.554,0,-5.439,76.071,57,5,0,262747,0.034,0.142,0,2003
0.119,0.669,0.61,0.428,0,-8.217,94.439,53,1,1,214600,0.046,0.53,0,2003
0.141,0.601,0.768,0.634,0,-5.712,152.45,51,8,1,347507,0.386,0.482,1,2003
0.243,0.779,0.677,0.947,0,-4.392,151.851,52,9,1,197120,0.039,0.02,0,2003
0,0.374,0.916,0.624,0.216,-5.153,140.471,47,6,1,203067,0.051,0.394,1,2003
0.002,0.525,0.989,0.504,0,-1.438,104.069,59,4,1,223228,0.053,0.123,0,2003
0.842,0.32,0.634,0.501,0,-10.644,89.942,0,7,1,263803,0.061,0.529,0,2003
0.094,0.649,0.503,0.538,0,-8.321,75.037,56,8,1,225627,0.047,0.303,0,2003
0.001,0.536,0.785,0.356,0.003,-4.857,128.773,44,7,1,270107,0.034,0.101,0,2003
0.16,0.802,0.849,0.945,0,-5.351,96.035,63,8,1,179773,0.081,0.105,0,2003
0.051,0.511,0.67,0.605,0.145,-7.135,78.138,58,9,1,439067,0.188,0.102,0,2003
0,0.239,0.941,0.223,0,-4.535,81.844,54,2,0,192787,0.097,0.327,0,2003
0.754,0.593,0.415,0.323,0,-9.774,139.948,67,9,1,240613,0.03,0.117,0,2003
0.278,0.63,0.752,0.201,0.023,-7.218,153.971,55,0,1,283747,0.046,0.104,0,2003
0.011,0.756,0.811,0.715,0,-3.685,118.034,51,0,1,197907,0.084,0.538,1,2003
0.929,0.532,0.141,0.563,0.599,-24.615,91.601,4,10,1,211347,0.112,0.706,0,2003
0.269,0.45,0.356,0.084,0.515,-13.692,179.937,63,10,0,297320,0.034,0.094,0,2003
0.001,0.645,0.985,0.446,0.01,-3.715,113.93,40,1,1,267573,0.111,0.222,0,2003
0.974,0.373,0.29,0.482,0,-11.722,217.743,39,5,1,172733,0.041,0.09,0,2003
0.004,0.475,0.898,0.351,0.001,-4.776,100.127,36,3,1,199093,0.044,0.082,0,2003
0.668,0.509,0.471,0.436,0,-7.092,87.017,38,4,1,204267,0.025,0.195,0,2003
0.334,0.712,0.714,0.739,0.195,-6.099,151.393,44,1,0,176773,0.037,0.106,0,2003
0.255,0.877,0.433,0.884,0,-11.808,99.996,46,1,1,240133,0.342,0.067,0,2003
0.969,0.097,0.17,0.15,0.843,-23.428,89.328,38,10,1,287200,0.038,0.154,0,2003
0.209,0.749,0.501,0.4,0.097,-10.441,89.965,43,0,1,348547,0.17,0.304,0,2003
0.274,0.829,0.82,0.661,0,-5.113,103.192,39,4,1,188027,0.317,0.057,1,2003
0.632,0.446,0.249,0.107,0.003,-10.715,106.028,37,10,0,280640,0.028,0.122,0,2003
0.9,0.224,0.373,0.098,0.519,-11.176,132.061,38,0,1,267307,0.034,0.221,0,2003
0.878,0.164,0.239,0.038,0.029,-11.075,76.72,44,3,0,296707,0.03,0.105,0,2003
0.395,0.79,0.535,0.753,0,-5.951,111.082,43,7,1,194676,0.028,0.085,0,2003
0.103,0.288,0.86,0.66,0,-6.311,161.196,49,2,0,201507,0.039,0.102,0,2003
0.001,0.498,0.939,0.788,0,-4.154,136.834,43,10,0,235533,0.121,0.107,0,2003
0.001,0.479,0.66,0.356,0,-3.688,66.114,45,11,1,236720,0.086,0.25,1,2003
0.941,0.121,0.052,0.037,0.057,-20.15,91.473,45,7,1,669560,0.039,0.1,0,2003
0.004,0.533,0.707,0.58,0.003,-6.11,80.543,51,9,0,244680,0.034,0.206,0,2003
0.086,0.432,0.711,0.532,0,-7.081,89.917,39,4,0,195853,0.346,0.103,0,2003
0.841,0.537,0.385,0.554,0,-6.216,169.98,55,3,1,215333,0.039,0.095,0,2003
0,0.427,0.946,0.542,0.911,-4.365,145.061,36,4,0,275027,0.061,0.169,0,2003
0.001,0.702,0.463,0.713,0,-9.884,140.493,42,5,0,270627,0.044,0.09,1,2003
0.427,0.808,0.761,0.943,0.011,-6.928,95.003,46,1,1,161747,0.054,0.091,0,2003
0.46,0.662,0.39,0.713,0,-10.416,82.007,42,4,1,256973,0.024,0.179,0,2003
0.021,0.43,0.899,0.362,0.006,-4.688,140.026,39,4,1,249800,0.059,0.17,0,2003
0.007,0.687,0.858,0.931,0.401,-6.744,121.135,47,11,0,286653,0.028,0.13,0,2003
0.029,0.607,0.94,0.791,0,-3.266,144.081,43,0,1,197293,0.063,0.164,0,2003
0,0.301,0.984,0.083,0,-3.859,160.193,39,7,0,206320,0.19,0.378,0,2003
0.102,0.876,0.487,0.667,0,-6.454,103.074,49,7,1,200600,0.093,0.228,1,2003
0.096,0.859,0.663,0.528,0.004,-5.174,144.007,55,2,1,230467,0.054,0.085,0,2003
0.498,0.752,0.728,0.648,0,-1.401,125.194,55,2,1,234560,0.036,0.234,0,2003
0.077,0.92,0.695,0.632,0,-4.364,105.017,53,11,0,215920,0.235,0.11,0,2003
0.23,0.8,0.802,0.82,0.004,-5.439,97.586,61,0,1,544640,0.166,0.097,0,2003
0.177,0.61,0.911,0.866,0,-6.447,182.052,0,11,1,370940,0.131,0.18,0,2003
0.892,0.19,0.043,0.037,0.259,-24.38,126.312,0,7,1,578333,0.045,0.301,0,2003
0.955,0.275,0.106,0.181,0.698,-18.267,180.188,0,10,1,706640,0.036,0.086,0,2003
0.684,0.34,0.144,0.147,0.001,-14.502,81.179,49,5,1,312067,0.042,0.101,0,2003
0.579,0.684,0.314,0.168,0,-9.425,82.926,8,9,0,230040,0.035,0.177,0,2003
0.011,0.463,0.925,0.59,0.027,-5.74,158.337,61,11,1,251867,0.075,0.189,0,2003
0.077,0.731,0.756,0.514,0,-5.95,119.61,39,9,1,224667,0.027,0.045,0,2003
0.241,0.552,0.631,0.337,0,-5.302,120.009,3,0,1,249040,0.028,0.096,0,2003
0.754,0.55,0.207,0.224,0,-17.74,123.213,50,7,1,199587,0.036,0.098,0,2003
0.444,0.23,0.337,0.05,0.963,-10.594,130.724,41,9,0,128653,0.051,0.458,0,2003
0.004,0.491,0.796,0.14,0,-5.425,113.876,37,8,1,194120,0.033,0.115,0,2003
0,0.382,0.961,0.245,0.018,-3.76,193.043,39,0,0,173560,0.083,0.271,0,2003
0,0.379,0.919,0.244,0.717,-4.894,130.008,41,6,1,301867,0.059,0.143,0,2003
0.09,0.264,0.815,0.434,0.039,-6.33,118.501,37,5,1,356667,0.063,0.803,0,2003
0.33,0.393,0.358,0.598,0.031,-9.598,180.075,43,5,0,383760,0.047,0.12,0,2003
0.001,0.473,0.942,0.505,0,-5.558,157.867,39,6,0,192800,0.135,0.082,0,2003
0.26,0.87,0.856,0.671,0,-7.005,95.052,46,11,1,153201,0.133,0.206,0,2003
0.414,0.777,0.588,0.54,0,-8.651,88.915,38,10,1,257653,0.373,0.146,0,2003
0.615,0.753,0.979,0.49,0.098,-5.408,140.062,40,11,1,231373,0.257,0.112,1,2003
0.953,0.325,0.062,0.231,0.563,-17.815,172.193,10,3,1,332973,0.046,0.423,0,2003
0.247,0.705,0.94,0.965,0,-4.56,167.594,0,1,1,297597,0.039,0.15,0,2003
0.126,0.668,0.776,0.818,0,-8.257,132.971,61,1,1,241160,0.032,0.342,0,2003
0.006,0.573,0.929,0.714,0,-4.884,127.564,42,9,1,264360,0.068,0.138,0,2003
0.001,0.433,0.985,0.327,0,-3.358,100.223,50,4,0,193107,0.242,0.403,0,2003
0.145,0.768,0.753,0.729,0.004,-5.905,94.977,50,0,1,185973,0.12,0.091,0,2003
0.652,0.775,0.638,0.957,0,-12.575,91.322,47,2,1,179173,0.061,0.32,0,2003
0,0.531,0.983,0.474,0.042,-3.039,100.89,50,5,1,196853,0.052,0.437,0,2003
0.087,0.84,0.911,0.734,0,-3.241,91.012,45,7,1,266973,0.221,0.117,0,2003
0.153,0.447,0.395,0.411,0,-9.828,76.758,43,7,1,298200,0.225,0.133,0,2003
0.234,0.647,0.745,0.89,0,-9.54,103.331,43,7,1,201960,0.034,0.445,0,2003
0.912,0.451,0.144,0.252,0.884,-21.971,133.259,45,1,1,283693,0.041,0.308,0,2003
0.449,0.801,0.609,0.632,0,-6.059,97.924,46,9,0,180600,0.397,0.179,0,2003
0.12,0.604,0.631,0.421,0,-5.855,126.067,50,8,1,194627,0.039,0.088,0,2003
0.011,0.781,0.898,0.931,0,-2.247,167.833,43,1,1,239987,0.243,0.238,1,2003
0.064,0.64,0.6,0.365,0,-7.997,87.008,56,4,0,240120,0.036,0.092,0,2003
0.609,0.529,0.268,0.223,0,-14.49,95.999,44,3,1,219133,0.027,0.2,0,2003
0.348,0.594,0.409,0.487,0.001,-8.151,85.036,52,9,1,259640,0.026,0.101,0,2003
0,0.498,0.958,0.753,0,-3.454,87.269,44,8,0,201506,0.103,0.084,0,2003
0.179,0.303,0.69,0.467,0,-6.166,197.358,43,5,1,231213,0.034,0.149,0,2003
0.006,0.623,0.671,0.505,0,-4.164,114.064,44,0,1,193547,0.026,0.077,0,2003
0,0.368,0.949,0.347,0.004,-6.178,160.27,53,2,1,225933,0.141,0.034,0,2003
0.06,0.344,0.61,0.135,0,-6.537,173.883,42,8,1,247000,0.029,0.197,0,2003
0.003,0.573,0.802,0.745,0.603,-9.236,161.222,47,1,1,456693,0.046,0.188,0,2003
0.413,0.568,0.928,0.181,0.572,-6.071,122.892,52,11,0,370987,0.073,0.111,0,2003
0.459,0.74,0.895,0.958,0,-6.36,196.082,45,2,0,259347,0.189,0.043,0,2003
0,0.579,0.978,0.536,0,-5.326,125.071,45,0,0,222893,0.072,0.096,0,2003
0.254,0.555,0.323,0.176,0,-10.319,104.944,52,7,1,280693,0.028,0.703,0,2003
0.075,0.532,0.864,0.441,0,-5.467,139.334,44,7,1,388387,0.289,0.106,0,2003
0.493,0.761,0.419,0.835,0,-15.932,135.597,51,11,1,279560,0.071,0.501,0,2003
0.042,0.529,0.455,0.318,0.004,-8.603,138.678,52,0,1,233373,0.027,0.364,0,2003
0.098,0.913,0.717,0.262,0,-4.713,120.262,37,1,0,271360,0.063,0.301,1,2003
0,0.391,0.776,0.085,0.179,-8.625,94.999,41,6,1,102333,0.04,0.663,0,2003
0.203,0.669,0.673,0.867,0.027,-9.754,132.68,42,7,1,381999,0.025,0.164,0,2003
0.36,0.713,0.644,0.919,0,-6.913,76.773,37,1,0,226400,0.039,0.083,0,2003
0.978,0.364,0.059,0.185,0,-21.757,123.789,50,2,1,275467,0.057,0.082,0,2003
0.219,0.825,0.936,0.78,0,-4.148,95.033,50,6,1,179093,0.043,0.057,0,2003
0.571,0.815,0.606,0.883,0,-9.733,130.45,47,7,1,145973,0.115,0.13,0,2003
0.736,0.4,0.484,0.372,0,-8.565,113.204,50,1,0,179027,0.03,0.189,0,2003
0.065,0.632,0.346,0.284,0,-14.295,99.188,40,9,1,313653,0.034,0.087,0,2003
0.044,0.693,0.727,0.917,0,-9.643,137.525,41,9,1,252307,0.054,0.142,0,2003
0.286,0.52,0.87,0.747,0,-2.108,92.315,46,9,0,218773,0.257,0.432,1,2003
0.298,0.763,0.64,0.94,0.002,-8.044,95.487,42,0,1,248213,0.041,0.054,0,2003
0.086,0.701,0.847,0.817,0,-7.892,137.375,52,2,1,301133,0.042,0.082,0,2003
0.89,0.42,0.426,0.489,0,-8.648,85.994,42,2,1,213253,0.027,0.919,0,2003
0.322,0.698,0.748,0.866,0,-2.582,110.668,44,3,1,162994,0.045,0.182,0,2003
0.809,0.64,0.321,0.356,0.001,-12.581,135.799,38,3,1,215920,0.029,0.107,0,2003
0.152,0.811,0.792,0.653,0.013,-7.1,128.021,55,11,0,275480,0.045,0.396,0,2003
0.004,0.545,0.713,0.694,0,-8.052,112.774,39,9,1,214987,0.034,0.35,0,2003
0.564,0.694,0.719,0.95,0,-7.715,118.13,45,3,1,137533,0.037,0.081,0,2003
0.213,0.735,0.724,0.146,0.074,-17.229,118.794,41,6,0,154960,0.072,0.106,0,2003
0.768,0.498,0.917,0.256,0,-10.434,78.283,43,3,1,66787,0.947,0.864,0,2003
0.995,0.294,0.044,0.875,0.963,-22.951,89.116,39,7,0,214733,0.046,0.083,0,2003
0.315,0.639,0.809,0.753,0.008,-6.641,111.768,48,0,1,381067,0.047,0.983,0,2003
0.19,0.407,0.678,0.297,0,-6.135,117.555,36,2,1,295320,0.104,0.342,0,2003
0.114,0.554,0.82,0.372,0,-6.156,120.893,44,7,1,258107,0.049,0.204,0,2003
0.338,0.84,0.888,0.648,0,-4.78,98.532,39,1,1,236640,0.262,0.303,1,2003
0.888,0.24,0.345,0.199,0.001,-15.661,118.21,0,1,1,236267,0.045,0.897,0,2003
0.019,0.614,0.677,0.716,0.52,-8.317,126.482,56,9,0,323600,0.032,0.108,0,2003
0.301,0.529,0.404,0.347,0,-7.993,135.953,4,4,1,262053,0.026,0.088,0,2003
0.511,0.731,0.707,0.831,0,-9.004,174.005,1,9,1,248173,0.275,0.117,1,2003
0.191,0.744,0.548,0.524,0.023,-9.245,91.845,49,5,0,286920,0.104,0.186,0,2003
0.127,0.834,0.826,0.6,0,-7.036,95.016,56,0,1,183947,0.067,0.092,0,2003
0.195,0.732,0.64,0.786,0,-8.11,117.997,64,9,1,210640,0.051,0.191,0,2003
0.961,0.268,0.041,0.117,0.576,-22.987,93.86,6,0,1,721387,0.037,0.689,0,2003
0.611,0.499,0.874,0.861,0.001,-4.586,97.317,55,0,1,199160,0.097,0.07,0,2003
0.019,0.656,0.591,0.333,0,-8.113,92.992,47,1,1,235933,0.044,0.101,0,2003
0.017,0.535,0.951,0.444,0,-5.859,120.72,42,7,1,304080,0.037,0.345,0,2003
0.133,0.623,0.633,0.873,0,-8.094,92.983,53,1,0,148827,0.512,0.34,0,2003
0.197,0.809,0.757,0.777,0,-6.577,95.106,46,9,0,318667,0.257,0.28,1,2003
0.626,0.703,0.478,0.734,0,-8.062,117.562,52,7,1,152160,0.044,0.113,0,2003
0.298,0.653,0.724,0.674,0,-5.402,112.078,43,2,1,193333,0.027,0.131,0,2003
0.18,0.753,0.686,0.962,0.015,-5.994,88.009,58,1,1,244600,0.041,0.047,0,2003
0.873,0.413,0.339,0.551,0.896,-20.72,85.626,5,7,0,162987,0.394,0.699,0,2003
0.004,0.311,0.742,0.19,0.001,-7.844,123.572,45,0,0,246373,0.042,0.124,0,2003
0.051,0.478,0.625,0.343,0,-5.975,160.196,49,7,1,242293,0.034,0.116,0,2003
0.882,0.595,0.258,0.697,0.905,-20.448,92.938,9,7,1,188427,0.052,0.699,0,2003
0.778,0.081,0.111,0.034,0.802,-20.458,171.576,53,2,0,479680,0.046,0.136,0,2003
0.004,0.325,0.974,0.662,0,-5.035,186.632,50,8,1,342467,0.127,0.617,0,2003
0.205,0.702,0.701,0.622,0,-8.738,153.998,2,0,1,282773,0.221,0.235,1,2003
0.668,0.54,0.363,0.335,0,-11.551,118.229,44,6,1,327880,0.036,0.133,0,2003
0.377,0.758,0.531,0.587,0,-9.617,84.067,55,6,0,267440,0.406,0.15,0,2003
0.212,0.635,0.695,0.766,0,-4.403,79.232,45,11,1,208440,0.314,0.298,0,2003
0,0.543,0.968,0.494,0,-4.028,100.982,52,0,1,194493,0.07,0.539,0,2003
0.092,0.58,0.922,0.649,0,-3.785,89.841,56,1,1,200387,0.096,0.189,0,2003
0.225,0.785,0.616,0.827,0,-8.949,103.759,53,3,1,175693,0.047,0.144,0,2003
0.296,0.581,0.83,0.52,0,-7.032,118.332,56,5,0,241827,0.475,0.325,1,2003
0.069,0.496,0.613,0.28,0,-5.981,183.937,45,10,1,221107,0.061,0.071,0,2003
0.058,0.455,0.831,0.319,0,-1.565,83.911,51,7,0,257320,0.117,0.09,1,2003
0.044,0.884,0.51,0.855,0,-4.679,91.453,50,9,0,211987,0.039,0.061,0,2003
0.315,0.423,0.732,0.674,0,-2.906,203.757,43,10,1,175533,0.044,0.142,0,2003
0.238,0.515,0.532,0.278,0,-8.276,79.785,51,9,1,261533,0.032,0.306,0,2003
0.121,0.507,0.587,0.87,0.004,-7.351,200.023,57,8,1,242360,0.038,0.14,0,2003
0.089,0.775,0.852,0.836,0,-4.813,118.561,60,11,1,311440,0.053,0.823,0,2003
0.277,0.844,0.807,0.618,0,-8.198,85.984,47,1,1,268827,0.233,0.155,1,2003
0.154,0.859,0.782,0.931,0.03,-8.344,119.518,60,10,1,247133,0.037,0.069,0,2003
0.118,0.526,0.682,0.894,0,-6.392,140.395,45,11,1,149420,0.036,0.517,0,2003
0.262,0.779,0.51,0.591,0,-3.629,90.025,59,8,0,218000,0.252,0.086,1,2003
0.01,0.92,0.487,0.806,0,-5.578,92.836,51,10,0,241400,0.182,0.041,0,2003
0.866,0.596,0.365,0.524,0.945,-18.233,113.179,7,8,1,218653,0.062,0.728,0,2003
0.943,0.281,0.105,0.172,0.85,-22.287,84.898,4,0,1,619893,0.044,0.768,0,2003
0.074,0.692,0.677,0.848,0,-6.225,101.087,51,1,1,239787,0.371,0.111,0,2003
0.049,0.719,0.791,0.713,0,-3.011,85.603,44,1,1,248893,0.245,0.072,1,2003
0.912,0.416,0.178,0.07,0,-11.428,139.969,58,11,0,220360,0.031,0.342,0,2003
0.058,0.749,0.495,0.645,0,-8.456,126.12,47,2,1,230507,0.033,0.201,0,2003
0.208,0.692,0.512,0.739,0.001,-8.596,79.003,68,6,1,203627,0.035,0.077,0,2003
0.553,0.659,0.893,0.735,0,-3.693,91.938,53,5,0,243960,0.055,0.236,0,2003
0.896,0.421,0.34,0.704,0.854,-22.536,166.178,6,2,1,139947,0.633,0.698,0,2003
0.236,0.705,0.524,0.798,0,-14.051,129.847,62,3,1,232667,0.026,0.077,0,2003
0.171,0.855,0.673,0.949,0,-4.311,94.91,47,10,0,214347,0.295,0.109,1,2003
0.669,0.768,0.48,0.713,0,-8.97,78.294,1,6,0,203800,0.242,0.108,1,2003
0.717,0.559,0.393,0.669,0,-11.095,90.105,50,0,1,274891,0.024,0.053,0,2003
0.027,0.765,0.437,0.499,0,-10.122,92.414,56,4,0,290293,0.072,0.167,0,2003
0.127,0.674,0.785,0.853,0,-6.126,105.543,55,11,0,300200,0.053,0.076,0,2003
0.06,0.638,0.885,0.861,0,-4.171,148.951,49,8,1,192267,0.056,0.094,0,2003
0.042,0.466,0.965,0.453,0,-2.597,95.028,49,1,0,173933,0.09,0.101,0,2003
0.013,0.544,0.756,0.09,0,-4.365,125.278,51,9,0,272400,0.033,0.187,0,2003
0.712,0.835,0.53,0.88,0,-9.024,130.092,58,0,1,213280,0.05,0.09,0,2003
0.239,0.741,0.799,0.348,0.001,-4.56,131.383,56,3,1,280600,0.062,0.421,0,2003
0.003,0.412,0.839,0.37,0,-4.543,130.09,53,3,0,250707,0.037,0.333,0,2003
0.96,0.217,0.13,0.074,0.935,-19.054,66.131,0,3,1,693800,0.037,0.082,0,2003
0.987,0.687,0.316,0.796,0,-17.556,114.238,51,0,0,182973,0.36,0.463,0,2003
0.352,0.719,0.6,0.549,0,-5.981,121.981,3,2,1,216227,0.028,0.281,0,2003
0.414,0.398,0.547,0.305,0.001,-6.846,73.396,61,0,1,230880,0.026,0.146,0,2003
0.092,0.412,0.917,0.313,0.014,-7.036,136.85,50,9,0,321373,0.052,0.24,0,2003
0.755,0.367,0.34,0.07,0,-7.877,149.788,58,9,1,273360,0.031,0.087,0,2003
0.806,0.686,0.153,0.228,0,-11.355,112.047,2,5,0,286120,0.03,0.124,0,2003
0.01,0.364,0.861,0.16,0.004,-4.588,155.672,55,4,0,185440,0.062,0.107,0,2003
0.058,0.73,0.92,0.961,0,-5.354,96.56,0,10,0,250826,0.069,0.239,0,2003
0.914,0.105,0.39,0.115,0.365,-15.624,54.832,0,2,0,281067,0.067,0.653,0,2003
0.005,0.401,0.988,0.514,0,-3.308,169.024,56,2,1,195293,0.092,0.4,0,2003
0.955,0.362,0.362,0.173,0.908,-14.114,139.236,0,9,1,541187,0.048,0.07,0,2003
0.344,0.449,0.96,0.425,0,-1.123,177.547,51,1,1,172600,0.634,0.484,0,2003
0.976,0.225,0.175,0.157,0.829,-17.187,179.35,0,2,1,622507,0.043,0.607,0,2003
0.217,0.495,0.653,0.571,0,-6.769,80.897,66,7,0,272947,0.036,0.334,0,2003
0,0.569,0.858,0.087,0.197,-6.768,110.003,50,1,1,253573,0.034,0.272,1,2003
0.101,0.734,0.846,0.702,0,-6.102,145.894,49,11,1,290760,0.409,0.233,1,2003
0.142,0.551,0.659,0.411,0,-5.736,145.856,7,2,1,218067,0.028,0.163,0,2003
0.222,0.598,0.911,0.953,0,-3.97,146.469,61,11,1,134907,0.051,0.216,0,2003
0.006,0.465,0.812,0.811,0,-6.398,146.2,49,7,1,255346,0.047,0.408,0,2003
0,0.546,0.864,0.274,0.002,-3.893,93.022,49,1,1,244493,0.048,0.304,0,2003
0.044,0.281,0.779,0.344,0,-5.104,167.172,51,7,1,239173,0.051,0.37,0,2003
0.062,0.545,0.861,0.279,0,-4.819,105.017,49,3,0,204173,0.034,0.131,0,2003
0.837,0.33,0.198,0.348,0.087,-16.498,117.297,0,8,1,559787,0.036,0.09,0,2003
0.38,0.763,0.58,0.784,0,-4.84,128.223,61,0,1,294640,0.035,0.291,0,2003
0.566,0.568,0.67,0.3,0,-8.744,127.911,52,6,1,342613,0.065,0.976,0,2003
0.069,0.338,0.936,0.474,0,-4.022,142.961,50,2,1,217867,0.109,0.101,0,2003
0,0.527,0.763,0.26,0,-5.303,113.406,50,11,0,227107,0.033,0.108,0,2003
0.797,0.371,0.295,0.054,0.552,-10.952,111.914,50,9,0,258360,0.032,0.098,0,2003
0.051,0.517,0.531,0.519,0,-8.348,77.076,48,6,1,309667,0.073,0.084,0,2003
0.233,0.903,0.529,0.629,0,-3.615,91.113,42,10,0,269000,0.406,0.129,1,2003
0.216,0.463,0.813,0.695,0,-7.219,93.331,54,7,1,306813,0.244,0.065,0,2003
0.105,0.852,0.816,0.849,0,-7.809,95.415,53,6,0,298073,0.319,0.079,1,2003
0.944,0.223,0.069,0.068,0.808,-22.35,130.941,0,0,0,602387,0.039,0.111,0,2003
0.056,0.55,0.913,0.289,0.001,-6.501,93.987,49,11,1,183787,0.039,0.133,0,2003
0.291,0.503,0.47,0.334,0,-8.006,108.486,63,0,1,241373,0.026,0.396,0,2003
0,0.57,0.99,0.374,0,-2.272,106.909,50,1,1,183400,0.088,0.111,1,2003
0.922,0.167,0.195,0.151,0.92,-17.567,86.258,1,7,1,607600,0.035,0.187,0,2003
0.276,0.547,0.567,0.399,0.001,-7.295,137.13,61,7,1,269747,0.024,0.104,0,2003
0.045,0.771,0.513,0.652,0,-3.569,87.021,51,10,0,180067,0.221,0.066,1,2003
0.039,0.811,0.657,0.777,0.712,-6.197,199.958,58,6,1,184907,0.362,0.08,0,2003
0.809,0.64,0.321,0.356,0.001,-12.581,135.799,52,3,1,215920,0.029,0.107,0,2003
0.138,0.633,0.622,0.531,0,-10.13,96.14,50,10,1,183267,0.035,0.118,0,2003
0.033,0.57,0.664,0.214,0,-4.997,121.316,49,7,1,265800,0.028,0.067,0,2003
0.66,0.669,0.501,0.97,0,-8.406,135.981,50,8,1,191053,0.049,0.063,0,2003
0.03,0.819,0.774,0.947,0.001,-2.53,95.004,61,4,0,265933,0.101,0.09,0,2003
0.886,0.72,0.512,0.968,0.029,-7.437,128.133,49,8,1,186413,0.036,0.106,0,2003
0.343,0.752,0.544,0.723,0.081,-10.373,115.803,51,9,1,219267,0.031,0.109,0,2003
0.004,0.371,0.948,0.278,0,-3.796,137.187,55,5,1,189733,0.159,0.067,0,2003
0.032,0.571,0.944,0.498,0,-5.365,170.696,48,2,1,241947,0.072,0.308,0,2003
0.012,0.265,0.919,0.611,0,-6.566,101.445,0,7,1,178200,0.052,0.153,0,2003
0.107,0.774,0.653,0.845,0,-4.304,95.009,66,2,1,210133,0.036,0.061,1,2003
0.507,0.726,0.673,0.772,0,-6.555,99.247,0,4,0,149932,0.028,0.081,0,2003
0.014,0.587,0.519,0.558,0.018,-7.304,96.508,43,5,0,235933,0.069,0.102,0,2003
0.056,0.716,0.952,0.72,0,-5.671,114.981,40,5,0,319071,0.081,0.032,0,2003
0.013,0.389,0.752,0.436,0,-4.48,193.662,45,0,1,255467,0.079,0.184,1,2003
0.499,0.686,0.516,0.319,0.871,-4.26,82.433,40,3,0,243373,0.062,0.114,0,2003
0.068,0.329,0.682,0.317,0.174,-10.196,116.646,42,7,1,237707,0.034,0.141,0,2003
0.065,0.574,0.896,0.731,0,-4.478,99.974,41,10,1,206400,0.039,0.31,0,2003
0.005,0.446,0.947,0.653,0,-2.983,173.625,50,1,0,197933,0.1,0.038,0,2003
0.078,0.657,0.901,0.621,0.002,-4.523,82.933,41,2,1,261467,0.227,0.21,1,2003
0.551,0.582,0.395,0.226,0,-8.279,117.179,44,10,1,332827,0.027,0.258,0,2003
0.048,0.8,0.663,0.472,0,-3.832,91.934,45,2,1,228000,0.032,0.252,0,2003
0.059,0.687,0.706,0.722,0.053,-7.56,84.979,20,10,0,254640,0.046,0.084,0,2003
0.306,0.683,0.577,0.879,0,-7.93,84.982,16,11,1,252627,0.323,0.138,0,2003
0.102,0.181,0.987,0.391,0.005,-3.666,179.392,51,2,1,183973,0.433,0.09,0,2003
0.456,0.684,0.575,0.902,0,-7.094,84.973,16,11,1,257533,0.17,0.274,0,2003
0.066,0.672,0.647,0.544,0.181,-12.668,129.974,12,9,0,434280,0.045,0.064,0,2003
0.475,0.712,0.714,0.671,0,-4.943,85.046,26,1,1,194813,0.037,0.094,0,2003
0.009,0.745,0.769,0.565,0.4,-6.919,130.018,11,0,1,527760,0.045,0.019,0,2003
